 ID-EVENTO;TITULO;PRECIO;GRATUITO;LARGA-DURACION;DIAS-SEMANA;DIAS-EXCLUIDOS;FECHA;FECHA-FIN;HORA;DESCRIPCION;CONTENT-URL;TITULO-ACTIVIDAD;URL-ACTIVIDAD;URL-INSTALACION;NOMBRE-INSTALACION;ACCESIBILIDAD-INSTALACION;CLASE-VIAL-INSTALACION;NOMBRE-VIA-INSTALACION;NUM-INSTALACION;DISTRITO-INSTALACION;BARRIO-INSTALACION;CODIGO-POSTAL-INSTALACION;COORDENADA-X;COORDENADA-Y;LATITUD;LONGITUD;TIPO;AUDIENCIA;
11138256;"Escribir en voz alta, leer callados";"";"0";"0";"";"";"2020-04-15 00:00:00.0";"2020-04-15 23:59:00.0";"19:00";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=f2c2a4e67bc50710VgnVCM2000001f4a900aRCRD";"Escribir en voz alta, leer callados";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=427bf75044850710VgnVCM1000001d4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=5ff519cd7bcee210VgnVCM1000000b205a0aRCRD";"CentroCentro";"1";"PLAZA";"CIBELES";"1";"RETIRO";"LOS JERONIMOS";"28014";"441277";"4474496";"40.419011767401095";"-3.692206111679657";"/contenido/actividades/TeatroPerformance";"";
11126091;"Escritura poética";"";"1";"1";"V";"";"2020-03-06 00:00:00.0";"2020-03-27 23:59:00.0";"17:30";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=dba2bd3103610710VgnVCM1000001d4a900aRCRD";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=d5c548d20675e010VgnVCM1000000b205a0aRCRD";"Biblioteca Pública Municipal Pablo Neruda (Ciudad Lineal)";"1,6";"CALLE";"ASCAO";"4";"CIUDAD LINEAL";"PUEBLO NUEVO";"28017";"445570";"4475617";"40.42941133441142";"-3.6416899839787695";"/contenido/actividades/CursosTalleres";"";
10688124;"Escuela de participación y liderazgo: la vida en el centro";"";"1";"1";"M";"15/5/2018;";"2020-02-18 00:00:00.0";"2020-03-31 23:59:00.0";"10:30";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=e04564054bdd2610VgnVCM2000001f4a900aRCRD";"Escuela de participación y liderazgo: la vida en el centro";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=fa964e82b1d11610VgnVCM2000001f4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=d51e3f875c2f8510VgnVCM2000001f4a900aRCRD";"Espacio de Igualdad Juana Doña";"1";"PASEO";"CHOPERA";"10";"ARGANZUELA";"CHOPERA";"28045";"440713";"4471660";"40.393432756132874";"-3.6985778802913103";"/contenido/actividades/CursosTalleres";"/usuario/Mujeres";
11147967;"Escuela Internacional Música Maestro";"";"1";"0";"";"";"2020-03-14 00:00:00.0";"2020-03-14 23:59:00.0";"12:00";"Audición de violín, guitarra y piano.";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=f2cda60716680710VgnVCM2000001f4a900aRCRD";"Programa de actividades en el Centro Cultural Sara Montiel (Latina)";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=fd49b87374893510VgnVCM2000001f4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=c957cbf06c81c010VgnVCM1000000b205a0aRCRD";"Centro Cultural Sara Montiel (Latina)";"1";"CARRETERA";"BOADILLA DEL MONTE";"40";"LATINA";"CAMPAMENTO";"28024";"434222";"4472418";"40.399764677637116";"-3.775144917950534";"/contenido/actividades/Musica";"";
10978788;"Españolas, Franco ha muerto";"";"0";"1";"M,X,J,V,S,D";"";"2020-02-25 00:00:00.0";"2020-03-15 23:59:00.0";"";"ESPAÑOLAS, FRANCO HA MUERTO ©Geraldine Leloutre";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=cf34ded98839b610VgnVCM1000001d4a900aRCRD";"Españolas, Franco ha muerto";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=a444ded98839b610VgnVCM1000001d4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=6d3ce3914381c010VgnVCM1000000b205a0aRCRD";"Teatro Español";"1";"CALLE";"PRINCIPE";"25";"CENTRO";"CORTES";"28012";"440597";"4474036";"40.41482868269558";"-3.7001663599562105";"/contenido/actividades/TeatroPerformance";"";
10853721;"Especial bici en invierno. Taller Circulando en bici por la ciudad.";"";"1";"0";"";"";"2020-03-15 00:00:00.0";"2020-03-15 23:59:00.0";"10:00";"Fechas: domingos 1 y 15 de marzo.  Horario: de 10 a 13 horas.  Edad recomendada: Público adulto";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=87705125f4bc7610VgnVCM2000001f4a900aRCRD";"Especial bici en invierno. Taller Circulando en bici por la ciudad.";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=d0782c806fb27610VgnVCM2000001f4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=796b8193c73c4210VgnVCM1000000b205a0aRCRD";"Centro de Educación Ambiental de El Retiro";"1";"PASEO";"FERNAN NUÑEZ";"2";"RETIRO";"LOS JERONIMOS";"28009";"441779";"4473428";"40.40943503279114";"-3.6861797800993257";"/contenido/actividades/ItinerariosOtrasActividadesAmbientales";"";
10853705;"Especial bici en invierno. Taller Mantén tu bici a punto.El Huerto del Retiro";"";"1";"0";"";"";"2020-03-27 00:00:00.0";"2020-03-27 23:59:00.0";"16:00";"Fechas: sábado 25 de enero y viernes 27 de marzo.  Horario: de 16 a 18 horas.  Edad recomendada: a partir de 16 años.";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=44ce5125f4bc7610VgnVCM2000001f4a900aRCRD";"Especial bici en invierno. Taller Mantén tu bici a punto.";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=77a207159cb27610VgnVCM2000001f4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=796b8193c73c4210VgnVCM1000000b205a0aRCRD";"Centro de Educación Ambiental de El Retiro";"1";"PASEO";"FERNAN NUÑEZ";"2";"RETIRO";"LOS JERONIMOS";"28009";"441779";"4473428";"40.40943503279114";"-3.6861797800993257";"/contenido/actividades/ItinerariosOtrasActividadesAmbientales";"";
11147946;"Espectáculo de Variedades";"";"1";"0";"";"";"2020-03-27 00:00:00.0";"2020-03-27 23:59:00.0";"19:00";"A cargo del Centro de mayores San Vicente Paúl.";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=cb29a60716680710VgnVCM2000001f4a900aRCRD";"Programa de actividades en el Centro Cultural José Luis Sampedro (Latina)";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=044239c8e2993510VgnVCM2000001f4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=bd3fba61e681c010VgnVCM1000000b205a0aRCRD";"Centro Cultural José Luis Sampedro (Latina)";"1";"CALLE";"CASTROSERNA";"4";"LATINA";"LUCERO";"28047";"436432";"4472601";"40.40159394334669";"-3.749110841406562";"/contenido/actividades/Musica";"";
11148370;"Espectáculo musical variado";"";"1";"0";"";"";"2020-03-20 00:00:00.0";"2020-03-20 23:59:00.0";"19:00";"Grupo de cante flamenco y sevillanas del Centro de Mayores San Vicente de Paúl.";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=dac6f54d19680710VgnVCM1000001d4a900aRCRD";"Programa de actividades en el Centro Sociocultural Rosario de Acuña (Latina)";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=97a7b1a5e9470610VgnVCM1000001d4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=2bae598d1351c010VgnVCM1000000b205a0aRCRD";"Centro Sociocultural Rosario de Acuña (Latina)";"1";"CALLE";"MARIA DEL CARMEN";"65";"LATINA";"PUERTA DEL ANGEL";"28011";"437830";"4473132";"40.40647389284976";"-3.7327010920242043";"/contenido/actividades/Musica";"";
11149935;"Estado civil Marta";"";"1";"0";"";"";"2020-03-07 00:00:00.0";"2020-03-07 23:59:00.0";"19:00";"De Juan José Alonso Millán. Cía.: 'Merlo de Sica'. Miguel, un abogado matrimonialista, a la sazón separado de su esposa, recibe en su casa la inesperada visita, a horas intempestivas, de una atractiva mujer, que dice llamarse Marta y que le confiesa que ha asesinado a su marido.";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=63611b12c6a90710VgnVCM2000001f4a900aRCRD";"Actividades en el Centro Cultural Carril del Conde";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=4dc76ed8d8a75610VgnVCM2000001f4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=66a7cbf06c81c010VgnVCM1000000b205a0aRCRD";"Centro Cultural Carril del Conde (Hortaleza)";"1";"CALLE";"CARRIL DEL CONDE";"57";"HORTALEZA";"CANILLAS";"28043";"444516";"4479119";"40.46088953531134";"-3.6544210187969433";"/contenido/actividades/TeatroPerformance";"";
11147144;"Esto no es un juego";"";"1";"0";"";"";"2020-03-07 00:00:00.0";"2020-03-07 23:59:00.0";"12:00";"Una mirada original y diferente sobre el acoso escolar, a través de la palabra, la danza y la música en directo con la Compaía Zaleatro.  Recomendado para mayores de 7 años.";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=3236f3cc88180710VgnVCM1000001d4a900aRCRD";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=c957cbf06c81c010VgnVCM1000000b205a0aRCRD";"Centro Cultural Sara Montiel (Latina)";"1";"CARRETERA";"BOADILLA DEL MONTE";"40";"LATINA";"CAMPAMENTO";"28024";"434222";"4472418";"40.399764677637116";"-3.775144917950534";"/contenido/actividades/TeatroPerformance";"/usuario/Niños";
11147263;"Estudios para piano";"";"1";"0";"";"";"2020-03-21 00:00:00.0";"2020-03-21 23:59:00.0";"19:30";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=66dd19d963280710VgnVCM1000001d4a900aRCRD";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=28ea1e79ee71c010VgnVCM1000000b205a0aRCRD";"Centro Cultural Puerta de Toledo (Centro)";"2";"AVENIDA";"GRAN VIA DE SAN FRANCISCO";"2";"CENTRO";"PALACIO";"28005";"439593";"4473220";"40.40740551053055";"-3.7119218940274026";"/contenido/actividades/Musica/Clasica";"";
11093165;"Explorando en el pinar";"";"1";"0";"";"";"2020-03-14 00:00:00.0";"2020-03-14 23:59:00.0";"11:00";"Sendas guiadas. Se realizarán diversos itinerarios dentro del Monte del Pardo y Parque Regional de la Cuenca alta del río Manzanares, donde se darán a conocer flora, fauna y elementos característicos de dicho entorno. Horario:de 11 a 13:30 horas Dirigido a familias con menores a partir de 5 años   Número de plazas: 20.    Es necesario la reserva previa mediante preinscripción para participar en esta actividad.    Desplazamiento a cargo del participante.  Información y reserva en el CIN Montecarmelo, en el teléfono: 917359634 y en el correo electrónico  cinmontecarmelo@yahoo.com";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=3c97707a9b14f610VgnVCM1000001d4a900aRCRD";"Actividades. Centro de Interpretación de la Naturaleza Montecarmelo.";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=97fbb1980a322610VgnVCM2000001f4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=8f6f3633dcd4f010VgnVCM1000000b205a0aRCRD";"Centro de Interpretación de la Naturaleza Montecarmelo (Fuencarral - El Pardo)";"0";"AVENIDA";"SANTUARIO DE VALVERDE";"77";"FUENCARRAL-EL PARDO";"EL GOLOSO";"28049";"441677";"4485176";"40.51337745339972";"-3.6897406722711366";"/contenido/actividades/ItinerariosOtrasActividadesAmbientales";"/usuario/Familias";
11150141;"Explorando la sexualidad masculina";"";"1";"0";"";"";"2020-03-26 00:00:00.0";"2020-03-26 23:59:00.0";"17:30";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=ccc424b51ca90710VgnVCM1000001d4a900aRCRD";"Explorando la sexualidad masculina";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=04a424b51ca90710VgnVCM1000001d4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=cb3655d1b6742610VgnVCM1000001d4a900aRCRD";"Espacio de Igualdad Elena Arnedo Soriano";"1";"CALLE";"ARREGUI Y ARUEJ";"31";"RETIRO";"ADELFAS";"28007";"443307";"4472652";"40.40254931370529";"-3.668092320219012";"/contenido/actividades/CursosTalleres";"";
11060677;"Exposición 100 años";"";"0";"1";"L,M,X,J,V,S,D";"";"2019-11-15 00:00:00.0";"2020-04-12 23:59:00.0";"13:00";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=4cb5de623746e610VgnVCM1000001d4a900aRCRD";"Biblioteca Musical 100 años";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=ffe2de623746e610VgnVCM1000001d4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=64463d0b5e71c010VgnVCM1000000b205a0aRCRD";"Conde Duque";"1";"CALLE";"CONDE DUQUE";"11";"CENTRO";"UNIVERSIDAD";"28015";"439759";"4475508";"40.42802889001877";"-3.710182353581842";"/contenido/actividades/Exposiciones";"";
11146915;"Exposición de Bisutería de Piedras Naturales.";"";"1";"1";"L,M,X,J,V,S";"";"2020-03-02 00:00:00.0";"2020-03-31 23:59:00.0";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=2a7af3cc88180710VgnVCM1000001d4a900aRCRD";"Exposición de Bisutería de Piedras Naturales.";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=3dae52b1f5180710VgnVCM1000001d4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=a5b91e79ee71c010VgnVCM1000000b205a0aRCRD";"Centro Cultural Los Rosales (Villaverde)";"1";"AVENIDA";"LOS ROSALES";"133";"VILLAVERDE";"BUTARQUE";"28021";"442482";"4466908";"40.35074797433515";"-3.6773064421969233";"/contenido/actividades/Exposiciones";"";
11149739;"Exposición de collage con materiales reciclados";"";"1";"1";"L,M,X,J,V,S,D";"";"2020-03-02 00:00:00.0";"2020-03-27 23:59:00.0";"";"Por José Álvarez Carbonell. En la sala de exposiciones.";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=e4191b12c6a90710VgnVCM2000001f4a900aRCRD";"Actividades del Centro Cultural El Pozo";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=5c0f16c17a87f610VgnVCM2000001f4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=add63d0b5e71c010VgnVCM1000000b205a0aRCRD";"Centro Cultural Pozo del tío Raimundo (Puente de Vallecas)";"1";"AVENIDA";"DE LAS GLORIETAS";"19";"PUENTE DE VALLECAS";"ENTREVIAS";"28053";"443950";"4469433";"40.3735856436473";"-3.6602546064905397";"/contenido/actividades/Exposiciones";"/usuario/Niños";
11152228;"Exposición de collage con materiales reciclados";"";"1";"1";"L,M,X,J,V,S,D";"";"2020-03-02 00:00:00.0";"2020-03-27 23:59:00.0";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=e58d6ec9b84a0710VgnVCM1000001d4a900aRCRD";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=add63d0b5e71c010VgnVCM1000000b205a0aRCRD";"Centro Cultural Pozo del tío Raimundo (Puente de Vallecas)";"1";"AVENIDA";"DE LAS GLORIETAS";"19";"PUENTE DE VALLECAS";"ENTREVIAS";"28053";"443950";"4469433";"40.3735856436473";"-3.6602546064905397";"/contenido/actividades/Exposiciones";"";
10959172;"Exposición de cuadros finalistas en los Certámenes de Pintura Rápida celebrados en las Fiestas de San Miguel";"";"1";"1";"L,M,X,J,V,S";"";"2020-03-02 00:00:00.0";"2020-03-13 23:59:00.0";"";"Sala ArteChamartín I. Organiza Asociación Vecinal de Madrid 'El Madroño'.";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=3629a5619d9fa610VgnVCM1000001d4a900aRCRD";"Exposiciones en el Centro Cultural Nicolás Salmerón";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=365cc78521f8a510VgnVCM1000001d4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=ee4a1e79ee71c010VgnVCM1000000b205a0aRCRD";"Centro Cultural Nicolás Salmerón (Chamartín)";"1";"CALLE";"MANTUANO";"51";"CHAMARTIN";"CIUDAD JARDIN";"28002";"442656";"4477714";"40.44810636195716";"-3.6762309620097398";"/contenido/actividades/Exposiciones";"";
11144479;"Exposición de fotografías";"";"1";"1";"L,M,X,J,V,S,D";"";"2020-03-02 00:00:00.0";"2020-03-31 23:59:00.0";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=c7a7a25f26770710VgnVCM1000001d4a900aRCRD";"Exposición de fotografías";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=0187a25f26770710VgnVCM1000001d4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=54fb1e79ee71c010VgnVCM1000000b205a0aRCRD";"Centro Cultural Usera 1";"1";"AVENIDA";"RAFAELA YBARRA";"49";"USERA";"PRADOLONGO";"28026";"439651";"4470300";"40.381095838993176";"-3.710973351109332";"/contenido/actividades/Exposiciones";"";
11145790;"Exposición de Grabados `Multiverso Diverso´";"";"1";"1";"L,M,X,J,V";"";"2020-03-04 00:00:00.0";"2020-03-31 23:59:00.0";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=15912e17d4c70710VgnVCM1000001d4a900aRCRD";"Exposición de Grabados `Multiverso Diverso´";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=7ec6f6071bb70710VgnVCM2000001f4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=6cb0085f5181c010VgnVCM1000000b205a0aRCRD";"Centro Sociocultural Marconi (Villaverde)";"1";"ACCESO";"COLONIA MARCONI";"4";"VILLAVERDE";"SAN ANDRES";"28021";"440472";"4465148";"40.334751832113774";"-3.700809560921597";"/contenido/actividades/Exposiciones";"";
11144277;"Exposición de Jesús Benedicto y José Mª Cruz";"";"1";"1";"L,M,X,J,V,S,D";"";"2020-03-16 00:00:00.0";"2020-03-31 23:59:00.0";"";"Exposición de pintura.   La exposición expondrá acuarelas y óleos realizados durante varias épocas de trabajo deambos. José María Cruz de Dios, uno de los expositores, es alumno desde hace años de este Centro Cultural y en la actualidad lo sigue siendo. Aproximadamente, expondrá 20 obras entre acuarelas y óleos.";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=a786a24bc5770710VgnVCM2000001f4a900aRCRD";"Exposiciones en los Centros Culturales de San Blas - Canillejas";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=59a5a24bc5770710VgnVCM2000001f4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=cce43d0b5e71c010VgnVCM1000000b205a0aRCRD";"Centro Cultural Antonio Machado (San Blas - Canillejas)";"1";"CALLE";"SAN ROMÁN DEL VALLE";"8";"SAN BLAS-CANILLEJAS";"ARCOS";"28037";"447255";"4474591";"40.42027705095574";"-3.621741078700336";"/contenido/actividades/Exposiciones";"";
11148359;"Exposición de Pintura a cargo de Nélida Antuña Baragaño";"";"1";"1";"L,M,X,J,V,S,D";"";"2020-03-03 00:00:00.0";"2020-03-31 23:59:00.0";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=3bb5f54d19680710VgnVCM1000001d4a900aRCRD";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=aa1c1e79ee71c010VgnVCM1000000b205a0aRCRD";"Centro Sociocultural Valle Inclán (Fuencarral - El Pardo)";"1";"CALLE";"ARZOBISPO MORCILLO";"7";"FUENCARRAL-EL PARDO";"LA PAZ";"28029";"441233";"4481384";"40.48106787416528";"-3.6933504628706095";"/contenido/actividades/Exposiciones";"";
11119850;"Exposición de pintura de Clotilde Cano La Plaza";"";"1";"1";"L,M,X,J,V,S";"";"2020-03-16 00:00:00.0";"2020-03-31 23:59:00.0";"";"Sala ArteChamartín I.";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=826214e8451ff610VgnVCM2000001f4a900aRCRD";"Exposiciones en el Centro Cultural Nicolás Salmerón";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=365cc78521f8a510VgnVCM1000001d4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=ee4a1e79ee71c010VgnVCM1000000b205a0aRCRD";"Centro Cultural Nicolás Salmerón (Chamartín)";"1";"CALLE";"MANTUANO";"51";"CHAMARTIN";"CIUDAD JARDIN";"28002";"442656";"4477714";"40.44810636195716";"-3.6762309620097398";"/contenido/actividades/Exposiciones";"";
11149684;"Exposición Ferroviaria";"";"1";"1";"L,M,X,J,V,S,D";"";"2020-03-03 00:00:00.0";"2020-03-26 23:59:00.0";"";"Uniformes, carteles, acciones... Asociación Modelismo del Tren en Madrid.";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=1c05c9a4b0990710VgnVCM2000001f4a900aRCRD";"Actividades en el Centro Sociocultural Alberto Sánchez";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=1bae970dbb1fc610VgnVCM2000001f4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=20a43d0b5e71c010VgnVCM1000000b205a0aRCRD";"Centro Sociocultural Alberto Sánchez (Puente de Vallecas)";"1";"CALLE";"RISCO DE PELOCHE";"14";"PUENTE DE VALLECAS";"NUMANCIA";"28038";"444360";"4471652";"40.393612303425975";"-3.6556073868098493";"/contenido/actividades/Exposiciones";"";
